file,synopsis,genres,amazon_rating,global_ratings,error,imdb-rating-badge,runtime-badge,release-year-badge,rating-badge,link,x-ray-badge,hdr-badge,uhd-badge
2055_Indestructible_Man.html,"Scientific experiments accidentally revive an executed criminal and make him impervious to harm, prompting him to seek revenge on his former partners.","Science Fiction,Horror",Rated 4.2 out of 5 stars by 87 Amazon customers.,87,1,IMDb 4.4,1 h 10 min,1956,13+,/gp/video/detail/B018SHLZXM/ref=atv_dp_atf_prime_sd_mv_play_t1BDAAAAAA0wr0?autoplay=1&t=0,,,
2056_The_Hound_Of_The_Baskervilles.html,"The death of Sir Charles Baskerville is blamed on a curse that has followed the Baskerville family for two hundred years. Sherlock Holmes is out to uncover the truth about a hound who roams the moors, waiting to attack the heir to the Baskerville estate.",Comedy,Rated 3.6 out of 5 stars by 135 Amazon customers.,135,1,IMDb 4.5,1 h 25 min,1981,13+,/gp/video/detail/B0095M4V40/ref=atv_dp_atf_prime_sd_mv_play_t1BDAAAAAA0wr0?autoplay=1&t=0,,,
2057_Broken_Blossoms_1919.html,"A Chinese missionary comes to England. He helps a young girl ill-treated by her father. A remake of D. W. Griffith's ""Masterpiece"".","Drama,Romance",Rated 4.4 out of 5 stars by 85 Amazon customers.,85,1,IMDb 7.2,1 h 10 min,1919,13+,/gp/video/detail/B07HQFSVTL/ref=atv_dp_atf_prime_sd_mv_play_t1BDAAAAAA0wr0?autoplay=1&t=0,,,
2058_Eegah.html,"On a trip through the desert, a teen girl discovers a prehistoric giant. An investigation to find the giant causes it to spread terror throughout Southern California.","Comedy,Horror,Fantasy",Rated 4.3 out of 5 stars by 104 Amazon customers.,104,1,IMDb 2.2,1 h 30 min,1962,13+,/gp/video/detail/B0799R5TXH/ref=atv_dp_atf_prime_sd_mv_play_t1BDAAAAAA0wr0?autoplay=1&t=0,,,
2059_Bitten.html,A young paramedic falls in love with a beautiful vampire who's looking for the perfect lover-one who can provide three decent feedings a day.,"Comedy,Horror",Rated 3.3 out of 5 stars by 161 Amazon customers.,161,1,IMDb 5.1,1 h 28 min,2009,R,/gp/video/detail/B07C183JVV/ref=atv_dp_atf_prime_sd_mv_play_t1BDAAAAAA0wr0?autoplay=1&t=0,X-Ray,,
2060_Coast_To_Coast.html,An embattled married couple embarks on a cross-country journey to attend their son's wedding.,Drama,Rated 3.8 out of 5 stars by 29 Amazon customers.,29,1,IMDb 6.4,1 h 47 min,2004,R,/gp/video/detail/B07BXM75F8/ref=atv_dp_atf_prime_sd_mv_play_t1BDAAAAAA0wr0?autoplay=1&t=0,,,
2061_Corpse_Vanishes.html,A scientist extracts gland fluid to keep wife young.,"Science Fiction,Horror",Rated 4 out of 5 stars by 61 Amazon customers.,61,1,IMDb 4.5,1 h 2 min,1942,13+,/gp/video/detail/B01C6ED4V4/ref=atv_dp_atf_prime_sd_mv_play_t1BDAAAAAA0wr0?autoplay=1&t=0,,,
2062_Treasure_of_San_Lucas.html,"An attractive college coed gets involved priceless pre-Columbian artifacts, drug deals, and a romance with an alleged attorney. The two of them team up to double-cross the mob in this fascinating, action-filled adventure.","Drama,Adventure",Rated 3.3 out of 5 stars by 3 Amazon customers.,3,1,IMDb 5.3,1 h 28 min,1987,R,/gp/video/detail/B0834HXJ3M/ref=atv_dp_atf_prime_sd_mv_play_t1BDAAAAAA0wr0?autoplay=1&t=0,,,
2063_Death_of_Ritchie.html,"A sensitive but confused teenager feels pressure on him from all directions and turns to drugs, which causes problems for him in school and at home.",Drama,Rated 4.1 out of 5 stars by 11 Amazon customers.,11,1,IMDb 6.8,1 h 37 min,1977,16+,/gp/video/detail/B01IH7C820/ref=atv_dp_atf_prime_sd_mv_play_t1BDAAAAAA0wr0?autoplay=1&t=0,,,
2064_Unmasking_the_Idol.html,"Secret agent, Duncan Jax, must form an elite strike force to stop the sale of atomic weapons to the Scarlet Leader, mankind's most evil and sadistic adversary.","Adventure,Action",Rated 3.8 out of 5 stars by 13 Amazon customers.,13,1,IMDb 5.2,1 h 30 min,1988,7+,/gp/video/detail/B01D0S1O2G/ref=atv_dp_atf_prime_sd_mv_play_t1BDAAAAAA0wr0?autoplay=1&t=0,,,
2065_Borderline_1950.html,"Two undercover agents infiltrate a drug-smuggling ring in Mexico, but neither is aware of the other's identity.","Suspense,Drama",Rated 4.1 out of 5 stars by 75 Amazon customers.,75,1,IMDb 6.0,1 h 27 min,1950,13+,/gp/video/detail/B01C6D2FEW/ref=atv_dp_atf_prime_sd_mv_play_t1BDAAAAAA0wr0?autoplay=1&t=0,,,
2066_Bad_Black_and_Beautiful.html,"When Johnny Boyles is falsely accused of murdering his ex-boss, he turns to the unstoppable attorney, Eva Taylor, to help him plea his case.","Suspense,Drama,Action",Rated 3.8 out of 5 stars by 7 Amazon customers.,7,1,IMDb 4.1,1 h 22 min,1975,18+,/gp/video/detail/B01LAQQ9SY/ref=atv_dp_atf_prime_sd_mv_play_t1BDAAAAAA0wr0?autoplay=1&t=0,,,
2067_The_Fat_Spy.html,Eccentrics search for the fountain of youth.,Comedy,Rated 3 out of 5 stars by 61 Amazon customers.,61,1,IMDb 2.6,1 h 22 min,1966,13+,/gp/video/detail/B07FYYCDWZ/ref=atv_dp_atf_prime_sd_mv_play_t1BDAAAAAA0wr0?autoplay=1&t=0,,,
2068_She_Gods_of_Shark_Reef.html,"Two brothers, one wanted for murder, are shipwrecked on an island inhabited by nubile young women who have amassed a valuable cache of pearls.",Adventure,Rated 2.6 out of 5 stars by 30 Amazon customers.,30,1,IMDb 2.8,1 h 2 min,1958,13+,/gp/video/detail/B01N7NC1HX/ref=atv_dp_atf_prime_sd_mv_play_t1BDAAAAAA0wr0?autoplay=1&t=0,,,
2069_Port_of_New_York.html,Two narcotics agents go after a gang of murderous drug dealers who use ships docking at the New York harbor to smuggle in their contraband.,"Drama,Action",Rated 3.6 out of 5 stars by 56 Amazon customers.,56,1,IMDb 6.0,1 h 21 min,1949,13+,/gp/video/detail/B0195Q4SQQ/ref=atv_dp_atf_prime_sd_mv_play_t1BDAAAAAA0wr0?autoplay=1&t=0,,,
2070_Emperor_Jones_The.html,Unscrupulously ambitious Brutus Jones escapes from jail after killing a guard and through bluff and bravado finds himself the emperor of a Caribbean island.,Drama,Rated 4.4 out of 5 stars by 65 Amazon customers.,65,1,IMDb 6.4,1 h 12 min,1933,16+,/gp/video/detail/B01EZ9DSS2/ref=atv_dp_atf_prime_sd_mv_play_t1BDAAAAAA0wr0?autoplay=1&t=0,,,
2071_Captain_Scarface.html,"Wanting desperately to leave South America, a man books passage on a freighter, only to discover that the captain is on a mission for destruction, and is forcing a scientist aboard to create an atomic weapon.",Drama,Rated 3 out of 5 stars by 4 Amazon customers.,4,1,IMDb 4.7,1 h 10 min,1953,13+,/gp/video/detail/B018ADIAW8/ref=atv_dp_atf_prime_sd_mv_play_t1BDAAAAAA0wr0?autoplay=1&t=0,,,
2072_Lucky_Texan.html,"An older rancher and a young miner strike it lucky in the gold fields, and go to the Assay Office to report their claim. However, greedy assayers follow them back to the claim, shoot the rancher and frame the miner for murder.","Drama,Western,Adventure",Rated 4.4 out of 5 stars by 99 Amazon customers.,99,1,IMDb 5.5,54min,1934,7+,/gp/video/detail/B01CYNYPU6/ref=atv_dp_atf_prime_sd_mv_play_t1BDAAAAAA0wr0?autoplay=1&t=0,,,
2073_Hopalong_Cassidy_Enters.html,An evil ranch foreman tries to provoke a range war by playing two cattlemen against each other while helping a gang to rustle the cattle.,Action,Rated 4.9 out of 5 stars by 34 Amazon customers.,34,1,,59min,1935,13+,/gp/video/detail/B01C6D201U/ref=atv_dp_atf_prime_sd_mv_play_t1BDAAAAAA0wr0?autoplay=1&t=0,,,
2074_Girl_Gang.html,A sleazy gangster has a gang of young girls commit robberies and prostitution for him by getting them hooked on drugs.,"Suspense,Drama,Action",Rated 3.2 out of 5 stars by 13 Amazon customers.,13,1,IMDb 4.6,1 h 2 min,1954,18+,/gp/video/detail/B01LARGPU0/ref=atv_dp_atf_prime_sd_mv_play_t1BDAAAAAA0wr0?autoplay=1&t=0,,,
2075_Son_of_Monte_Cristo.html,"In 1865, General Gurko Lanen is dictator of ""Lichtenburg"" in the Balkans. Rightful ruler Zona hopes to get aid from Napoleon III of France. The visiting Count of Monte Cristo falls for Zona and undertakes to help her.","Drama,Adventure",Rated 4.4 out of 5 stars by 72 Amazon customers.,72,1,IMDb 6.2,1 h 35 min,1941,13+,/gp/video/detail/B085CN36XC/ref=atv_dp_atf_prime_sd_mv_play_t1BDAAAAAA0wr0?autoplay=1&t=0,,,
2076_Dangerous_Charter.html,"The crew of a fishing boat discovers a deserted luxury yacht at sea with a dead body on board. They claim the yacht as salvage, not knowing that a drug smuggling ring has hidden $500,000 worth of heroin on the boat.","Suspense,Adventure",Rated 3.3 out of 5 stars by 11 Amazon customers.,11,1,IMDb 4.3,1 h 15 min,1962,13+,/gp/video/detail/B01C6D2ONY/ref=atv_dp_atf_prime_sd_mv_play_t1BDAAAAAA0wr0?autoplay=1&t=0,,,
2077_Buffalo_Stampede.html,Both Sprague and Jett and their crews are hunting buffalo. Doan is with Sprague and is looking for the Jett outfit where his girlfriend Milly is being held against her will.,"Western,Action",Rated 3.8 out of 5 stars by 10 Amazon customers.,10,1,IMDb 5.6,57min,1933,13+,/gp/video/detail/B01IH6RA7O/ref=atv_dp_atf_prime_sd_mv_play_t1BDAAAAAA0wr0?autoplay=1&t=0,,,
2078_The_Body_Beneath.html,"A family of vampires takes over an estate known as Carfax Abbey. Since inbreeding is destroying the family line, they need new blood to keep the family going, so they set out to find new sources.",Horror,Rated 2.9 out of 5 stars by 20 Amazon customers.,20,1,IMDb 4.2,1 h 22 min,1970,16+,/gp/video/detail/B01C6D24R0/ref=atv_dp_atf_prime_sd_mv_play_t1BDAAAAAA0wr0?autoplay=1&t=0,,,
2079_Devils_Cargo.html,"When a playboy is found dead, the killer confesses to The Falcon believing he will be found innocent because the victim was romancing his wife. When the killer himself is murdered, The Falcon must unlock several mysteries surrounding the case.","Suspense,Drama",Rated 4.2 out of 5 stars by 33 Amazon customers.,33,1,IMDb 5.6,59min,1948,13+,/gp/video/detail/B07HQFBWTQ/ref=atv_dp_atf_prime_sd_mv_play_t1BDAAAAAA0wr0?autoplay=1&t=0,,,
2080_The_Second_Coming_of_Suzanne.html,"Jared Martin plays an aspiring film maker obsessed with the idea of Christ as a woman, and tries to film his vision with Sondra Locke as his subject. Supposedly based on a song by Leonard Cohen (used in the film).",Drama,Rated 3.4 out of 5 stars by 11 Amazon customers.,11,1,IMDb 4.7,1 h 25 min,1974,16+,/gp/video/detail/B01EZ9E3QI/ref=atv_dp_atf_prime_sd_mv_play_t1BDAAAAAA0wr0?autoplay=1&t=0,,,
2081_Three_Broadway_Girls.html,Female trio tries to stay in the lap of luxury.,Comedy,Rated 3.4 out of 5 stars by 12 Amazon customers.,12,1,IMDb 6.1,1 h 18 min,1932,13+,/gp/video/detail/B07HY291JK/ref=atv_dp_atf_prime_sd_mv_play_t1BDAAAAAA0wr0?autoplay=1&t=0,,,
2082_Dont_Laugh_at_My_Romance.html,"When he's romanced by a substitute professor 20 years his senior, university student Misume falls naively, madly in love with her. Only to find that she's actually married to a much older man herself.","Comedy,Drama,Romance",Rated 2 out of 5 stars by 1 Amazon customers.,1,1,IMDb 6.2,2 h 17 min,2008,13+,/gp/video/detail/B09KHFXNQF/ref=atv_dp_atf_prime_sd_mv_play_t1ADAAAAAA0wr0?autoplay=1&t=0,,,
2083_Sensitive_Passionate_Man_A.html,"The marriage of a wealthy, outwardly happy couple is threatened by the husband's alcoholism.",Drama,Rated 3.9 out of 5 stars by 22 Amazon customers.,22,1,IMDb 7.0,1 h 38 min,1977,13+,/gp/video/detail/B01EZ9DMYC/ref=atv_dp_atf_prime_sd_mv_play_t1BDAAAAAA0wr0?autoplay=1&t=0,,,
2084_Romola.html,A good-hearted young woman who finds herself marrying a cruel chief magistrate. Starring Lillian Gish.,"Drama,Historical",Rated 3.9 out of 5 stars by 13 Amazon customers.,13,1,IMDb 6.1,1 h 57 min,1924,13+,/gp/video/detail/B01C6ECGEU/ref=atv_dp_atf_prime_sd_mv_play_t1BDAAAAAA0wr0?autoplay=1&t=0,,,
2085_House_Of_Secrets.html,"A crazed scientist, torture chambers, etc., in old mansion.",Suspense,Rated 3.4 out of 5 stars by 23 Amazon customers.,23,1,IMDb 5.1,1 h 5 min,1936,13+,/gp/video/detail/B01C0225ZI/ref=atv_dp_atf_prime_sd_mv_play_t1BDAAAAAA0wr0?autoplay=1&t=0,,,
2086_Murder_in_Mississippi.html,White dilettante Carol Lee Byrd and her two friends are arrested by mean racist Sheriff Engstrom in the deep south for trying to encourage local black citizens to become registered voters. Drama ensues.,Drama,Rated 3 out of 5 stars by 3 Amazon customers.,3,1,IMDb 5.4,1 h 22 min,1965,18+,/gp/video/detail/B01EZ9EBCY/ref=atv_dp_atf_prime_sd_mv_play_t1BDAAAAAA0wr0?autoplay=1&t=0,,,
2087_Black_Brigade_Carters_Army.html,A redneck officer is put in charge of a squad of black troops charged with taking an important bridge from the Nazis.,"Drama,Military and War",Rated 3.7 out of 5 stars by 82 Amazon customers.,82,1,IMDb 5.1,1 h 10 min,1970,16+,/gp/video/detail/B01F3V3LJ2/ref=atv_dp_atf_prime_sd_mv_play_t1BDAAAAAA0wr0?autoplay=1&t=0,,,
2088_Shed_No_Tears.html,"A wife convinces her husband to fake his death so they can collect on the life insurance. However, he doesn't know that she has been having an affair for some time, and she has plans for the money - and they don't include him.",Drama,Rated 3.7 out of 5 stars by 12 Amazon customers.,12,1,,1 h 9 min,1948,13+,/gp/video/detail/B01N9MKKZ4/ref=atv_dp_atf_prime_sd_mv_play_t1BDAAAAAA0wr0?autoplay=1&t=0,,,
2089_The_New_Adventures_of_Tarzan.html,The Green Goddess is a totem worshiped by the primitive natives of a lost city deep in the jungle of Guatemala. It contains both a fortune in jewels and an ancient formula for a super-explosive which could threaten world safety.,"Adventure,Action",Rated 3.6 out of 5 stars by 41 Amazon customers.,41,1,,58min,1935,13+,/gp/video/detail/B07HY5999M/ref=atv_dp_atf_prime_sd_mv_play_t1BDAAAAAA0wr0?autoplay=1&t=0,,,
2090_Silver_Blaze.html,Sherlock Holmes takes a vacation and visits his old friend Sir Henry Baskerville. His vacation ends when he suddenly finds himself in the middle of a double-murder mystery.,"Suspense,Action",Rated 3.2 out of 5 stars by 18 Amazon customers.,18,1,IMDb 5.7,1 h 9 min,1941,13+,/gp/video/detail/B01C6D269G/ref=atv_dp_atf_prime_sd_mv_play_t1BDAAAAAA0wr0?autoplay=1&t=0,,,
2092_War_Comes_to_America.html,"Part VII of the ""Why We Fight"" series of wartime documentaries. This entry attempts to describe the factors leading up to America's entry into the Second World War.","Documentary,Military and War",Rated 4.2 out of 5 stars by 10 Amazon customers.,10,1,IMDb 6.8,1 h 4 min,1945,18+,/gp/video/detail/B01C6D294S/ref=atv_dp_atf_prime_sd_mv_play_t1BDAAAAAA0wr0?autoplay=1&t=0,,,
2094_Black_Bikers_from_Hell.html,"Hell breaks loose when an African American biker gang known as ""The Black Angels"" is tricked into believing a white gang is planning a war. Written and directed by Laurence Merrick, who would earn an Oscar nomination for his 1973 documentary Manson, Black Bikers From Hell is a slice of cheapo, early 1970s drive-in heaven.","Drama,Action",Rated 4.5 out of 5 stars by 4 Amazon customers.,4,1,IMDb 4.3,1 h 25 min,1970,16+,/gp/video/detail/B01IH6S780/ref=atv_dp_atf_prime_sd_mv_play_t1BDAAAAAA0wr0?autoplay=1&t=0,,,
2095_Queen_of_the_Amazons.html,A man is abducted by a savage female tribe. (1947),"Drama,Adventure",Rated 2.4 out of 5 stars by 13 Amazon customers.,13,1,IMDb 3.7,1h,1947,13+,/gp/video/detail/B01EZ9E46W/ref=atv_dp_atf_prime_sd_mv_play_t1BDAAAAAA0wr0?autoplay=1&t=0,,,
2096_Battle_of_San_Pietro.html,"This documentary movie is about the battle of San Pietro, a small village in Italy. Over 1,100 US soldiers were killed while trying to take this location, that blocked the way for the Allied forces from the Germans.",Documentary,Rated 4.3 out of 5 stars by 89 Amazon customers.,89,1,IMDb 6.6,38min,1945,13+,/gp/video/detail/B01EZ9DWM4/ref=atv_dp_atf_prime_sd_mv_play_t1BDAAAAAA0wr0?autoplay=1&t=0,,,
2097_Man_With_Two_Lives.html,The soul of an executed criminal finds its way into the body of a man brought back from death in this thriller from Hollywood's Poverty Row. Directed by Phil Rosen.,"Suspense,Horror",Rated 3.3 out of 5 stars by 3 Amazon customers.,3,1,IMDb 5.2,1 h 2 min,1942,13+,/gp/video/detail/B07MR1P193/ref=atv_dp_atf_prime_sd_mv_play_t1BDAAAAAA0wr0?autoplay=1&t=0,,,
2098_Lost_Jungle_The.html,"Animal trainer Clyde Beatty heads a rescue party in search of his girl, Ruth, and her father who get lost looking for an uncharted island.","Science Fiction,Suspense,Drama,Adventure",Rated 3.6 out of 5 stars by 7 Amazon customers.,7,1,IMDb 4.7,1 h 8 min,1934,7+,/gp/video/detail/B01EZ9DR0G/ref=atv_dp_atf_prime_sd_mv_play_t1BDAAAAAA0wr0?autoplay=1&t=0,,,
2099_The_Great_Dan_Patch.html,"Story of the legendary trotting horse, Dan Patch.","Drama,Sports,Documentary,Adventure",Rated 4.2 out of 5 stars by 91 Amazon customers.,91,1,IMDb 5.8,1 h 35 min,1949,13+,/gp/video/detail/B01EZ9DVV6/ref=atv_dp_atf_prime_sd_mv_play_t1BDAAAAAA0wr0?autoplay=1&t=0,,,
2100_The_Feud_of_the_Trail.html,"A man who's a dead ringer for the leader of an outlaw gang kills the gang leader, then takes his place to try to bring the gang to justice.",Western,Rated 4.6 out of 5 stars by 2 Amazon customers.,2,1,IMDb 5.8,56min,1937,13+,/gp/video/detail/B01IH6WIWG/ref=atv_dp_atf_prime_sd_mv_play_t1BDAAAAAA0wr0?autoplay=1&t=0,,,
2101_Murder_by_Television.html,"James Houghland, inventor of a new method by which television signals can be instantaneously sent anywhere in the world, refuses to sell the process to television companies.",Suspense,Rated 3.6 out of 5 stars by 22 Amazon customers.,22,1,,54min,1935,13+,/gp/video/detail/B01EZ9EBUG/ref=atv_dp_atf_prime_sd_mv_play_t1BDAAAAAA0wr0?autoplay=1&t=0,,,
2102_Ten_Little_Indians.html,Agatha Christie mystery in which one of ten suspects in an isolated island mansion is a killer.,Suspense,Rated 3.5 out of 5 stars by 7 Amazon customers.,7,1,IMDb 6.3,52min,1959,13+,/gp/video/detail/B07M62BLQQ/ref=atv_dp_atf_prime_sd_mv_play_t1BDAAAAAA0wr0?autoplay=1&t=0,,,
2103_The_Day_of_the_Wolves.html,Gang tries to take over small town to rob its banks.,Drama,Rated 3.4 out of 5 stars by 44 Amazon customers.,44,1,IMDb 5.7,1 h 31 min,1971,ALL,/gp/video/detail/B07M6GDNS5/ref=atv_dp_atf_prime_sd_mv_play_t1BDAAAAAA0wr0?autoplay=1&t=0,,,
2104_The_Racketeer.html,A dapper gangster sponsors an alcoholic violinist in order to win the love of a glamorous divorced socialite.,"Suspense,Drama",Rated 3.2 out of 5 stars by 8 Amazon customers.,8,1,,1 h 5 min,1929,13+,/gp/video/detail/B01C6D1NPE/ref=atv_dp_atf_prime_sd_mv_play_t1BDAAAAAA0wr0?autoplay=1&t=0,,,
2105_Concrete_Cowboys.html,"In this western, two cowboys leave wild Montana and head for Nashville. En route they end up looking for a Nashville singer who vanished. The two soon discover that the singer was involved in a blackmailer's plot.",Adventure,Rated 4 out of 5 stars by 52 Amazon customers.,52,1,IMDb 4.9,1 h 30 min,1981,13+,/gp/video/detail/B01LAQR65O/ref=atv_dp_atf_prime_sd_mv_play_t1BDAAAAAA0wr0?autoplay=1&t=0,,,
2106_Border_Patrol.html,"When three Texas Rangers try to investigate kidnapped Mexicans being used as forced labor in the mines of Silver Bullet, they are framed for murder by the town's corrupt sheriff.","Drama,Western,Action",Rated 3 out of 5 stars by 3 Amazon customers.,3,1,IMDb 6.2,1 h 3 min,1943,13+,/gp/video/detail/B07BGXM6JS/ref=atv_dp_atf_prime_sd_mv_play_t1BDAAAAAA0wr0?autoplay=1&t=0,,,
2107_Hearts_of_Humanity.html,An orphan finds friendship.(1932),Drama,Rated 5 out of 5 stars by 1 Amazon customers.,1,1,IMDb 5.6,1 h 5 min,1932,13+,/gp/video/detail/B01N9D3AHU/ref=atv_dp_atf_prime_sd_mv_play_t1BDAAAAAA0wr0?autoplay=1&t=0,,,
2108_Reaching_for_the_Moon.html,"Wall Street wizard, Larry Day, new to the ways of love, is coached by his valet. He follows Vivian Benton on an ocean liner, where cocktails, laced with a ""love potion,"" work their magic.","Comedy,Romance,Arts, Entertainment, and Culture",Rated 2.8 out of 5 stars by 29 Amazon customers.,29,1,IMDb 5.5,1 h 12 min,1931,PG,/gp/video/detail/B01C6D227W/ref=atv_dp_atf_prime_sd_mv_play_t1BDAAAAAA0wr0?autoplay=1&t=0,,,
2109_Fighting_Fury.html,"A Spanish-American boy raised by his Mexican servant, Clay Hill, Jr. vows vengeance on the three ranchers who murdered his parents.",Western,Rated 3.6 out of 5 stars by 9 Amazon customers.,9,1,IMDb 6.2,1 h 1 min,1924,13+,/gp/video/detail/B01EZ9E7FK/ref=atv_dp_atf_prime_sd_mv_play_t1BDAAAAAA0wr0?autoplay=1&t=0,,,
2110_Damaged_Lives.html,An extramarital affair leads to a young couple contracting venereal disease.,Drama,Rated 4.8 out of 5 stars by 12 Amazon customers.,12,1,IMDb 4.6,53min,1937,13+,/gp/video/detail/B01IH6VD2W/ref=atv_dp_atf_prime_sd_mv_play_t1BDAAAAAA0wr0?autoplay=1&t=0,,,
2111_Fighting_Westerner.html,The heirs of the dying owner of a valuable radium mine are being murdered as a mining engineer tries to unccover the killer and clear his cousin's name.,"Suspense,Western",Rated 2.5 out of 5 stars by 2 Amazon customers.,2,1,IMDb 5.8,1 h 2 min,1935,13+,/gp/video/detail/B01LAQPUSY/ref=atv_dp_atf_prime_sd_mv_play_t1BDAAAAAA0wr0?autoplay=1&t=0,,,
2112_The_Range_Busters.html,"After the owner of the Circle T Ranch is murdered by a ghostly serial, killer, owner Madge THorp resists offers to buy the ranch and is helped defend her property by the Range Busters.","Western,Drama,Action",Rated 4.4 out of 5 stars by 8 Amazon customers.,8,1,IMDb 6.2,55min,1940,13+,/gp/video/detail/B01IH7DTA0/ref=atv_dp_atf_prime_sd_mv_play_t1BDAAAAAA0wr0?autoplay=1&t=0,,,
2113_One_Way_Pendulum.html,A suburban clerk living in a dream world eventually sets an imaginary murder trial in motion.,Comedy,Rated 3.4 out of 5 stars by 2 Amazon customers.,2,1,IMDb 5.8,1 h 23 min,1965,PG,/gp/video/detail/B08FGDH352/ref=atv_dp_atf_prime_sd_mv_play_t1BDAAAAAA0wr0?autoplay=1&t=0,,,
2114_Hidden_Gold.html,Hoppy and Lucky have been called in to investigate a series of stage holdups.,"Drama,Action,Western",Rated 3.8 out of 5 stars by 5 Amazon customers.,5,1,IMDb 6.3,60min,1940,7+,/gp/video/detail/B01C6D2NO4/ref=atv_dp_atf_prime_sd_mv_play_t1BDAAAAAA0wr0?autoplay=1&t=0,,,
2115_The_Last_Mile_1932.html,Richard Walters is condemned to death for a murder he claims not to have committed. He arrives on death row just before a brutal inmate leads the other convicts in a violent uprising.,"Drama,Romance,Action",Rated 3.6 out of 5 stars by 30 Amazon customers.,30,1,IMDb 6.2,1 h 9 min,1932,13+,/gp/video/detail/B0864W5PDM/ref=atv_dp_atf_prime_sd_mv_play_t1BDAAAAAA0wr0?autoplay=1&t=0,,,
2116_Uptown_New_York.html,"Pat and Max are in love and share an intimate relationship. However, after Max receives his surgeon's diploma, his parents have arranged a marriage for him with a woman from a rich, good background.",Drama,Rated 4.3 out of 5 stars by 7 Amazon customers.,7,1,IMDb 6.4,1 h 14 min,1932,13+,/gp/video/detail/B01IH8F8GC/ref=atv_dp_atf_prime_sd_mv_play_t1BDAAAAAA0wr0?autoplay=1&t=0,,,
2117_My_Outlaw_Brother.html,"A young man travels to Mexico in search of his brother, who has become involved with a dangerous gang.","Drama,Western",Rated 4.3 out of 5 stars by 15 Amazon customers.,15,1,IMDb 5.2,1 h 21 min,1951,13+,/gp/video/detail/B018SHM9J6/ref=atv_dp_atf_prime_sd_mv_play_t1BDAAAAAA0wr0?autoplay=1&t=0,,,
2118_Red_Blood_of_Courage_The.html,A man posing as Mark Henry is after Henry's oil land but Henry's niece is part owner and he needs to marry her off to his henchman Slager.,"Drama,Western",Rated 4.7 out of 5 stars by 8 Amazon customers.,8,1,IMDb 5.2,55min,1935,13+,/gp/video/detail/B01IH6XXN4/ref=atv_dp_atf_prime_sd_mv_play_t1BDAAAAAA0wr0?autoplay=1&t=0,,,
2119_Twilight_Time.html,"An elderly man, returning to Yugoslavia after 20 years in America, is saddled with the upbringing of his two grandchildren in a small farming village.",Drama,,,1,IMDb 5.9,1 h 41 min,1983,13+,/gp/video/detail/B009511UXQ/ref=atv_dp_atf_prime_sd_mv_play_t1BDAAAAAA0wr0?autoplay=1&t=0,,,
2120_Doomed_Caravan.html,Hoppy battles thieves disguised as soldiers!,"Drama,Western,Action",Rated 4.6 out of 5 stars by 5 Amazon customers.,5,1,IMDb 6.4,54min,1941,13+,/gp/video/detail/B097C36KR9/ref=atv_dp_atf_prime_sd_mv_play_t1BDAAAAAA0wr0?autoplay=1&t=0,,,
2121_The_Peoples_Enemy.html,Money was what gangster Vince M. Falcone wanted most and he did lay hands on millions of dollars by fair means or (mostly) foul. But once he became rich what he craved for was respectability.,Action,Rated 3.2 out of 5 stars by 2 Amazon customers.,2,1,,56min,1935,13+,/gp/video/detail/B01NAEZ8UC/ref=atv_dp_atf_prime_sd_mv_play_t1BDAAAAAA0wr0?autoplay=1&t=0,,,
2122_Her_Favorite_Patient.html,Macho pilot is treated by a woman doctor. Complications ensue.,Comedy,Rated 3.9 out of 5 stars by 2 Amazon customers.,2,1,IMDb 5.9,1 h 18 min,1945,13+,/gp/video/detail/B01NBY1H33/ref=atv_dp_atf_prime_sd_mv_play_t1BDAAAAAA0wr0?autoplay=1&t=0,,,
2123_Daughter_of_the_West.html,"Lolita Moreno leaves the Mission San Juan Capistrano, where she has been raised by the Sisters and Father Vallejo under a mystery surrounding her family and goes to the Navajo Indian Reservation in Arizona to teach school.",Western,Rated 1.9 out of 5 stars by 3 Amazon customers.,3,1,IMDb 6.0,1 h 16 min,1949,13+,/gp/video/detail/B01N2Z3PRO/ref=atv_dp_atf_prime_sd_mv_play_t1BDAAAAAA0wr0?autoplay=1&t=0,,,
2124_When_a_Mans_a_Man.html,"A landslide has diverted water from the Baldwin ranch to Cambert's. With their cattle dying, Cambert refuses to let them have any water.","Drama,Western",Rated 5 out of 5 stars by 5 Amazon customers.,5,1,IMDb 6.6,1 h 6 min,1935,13+,/gp/video/detail/B07HX8XLFG/ref=atv_dp_atf_prime_sd_mv_play_t1BDAAAAAA0wr0?autoplay=1&t=0,,,
2125_Forbidden_Jungle.html,"A hunter is hired to take an expedition deep into the African jungle to search for a white boy lost in a plane crash years before, and who has been rumored to be living among the wild animals.","Drama,Adventure,Action",Rated 2.4 out of 5 stars by 4 Amazon customers.,4,1,IMDb 4.0,1 h 6 min,1950,13+,/gp/video/detail/B07HQKX3TQ/ref=atv_dp_atf_prime_sd_mv_play_t1BDAAAAAA0wr0?autoplay=1&t=0,,,
2126_Streets_of_New_York.html,"Jimmy, an idealistic and hard-working young man, has just arrived in New York City with dreams of making his fortune.","Drama,Action",Rated 4.4 out of 5 stars by 6 Amazon customers.,6,1,IMDb 6.1,1h,1939,13+,/gp/video/detail/B01IH8GYCO/ref=atv_dp_atf_prime_sd_mv_play_t1BDAAAAAA0wr0?autoplay=1&t=0,,,
